,PHAT_open,PHAT_close,MEDP_open,MEDP_close,ILMN_open,ILMN_close,TWST_open,TWST_close,ALEC_open,ALEC_close
2019-12-13,20.84000015258789,22.25,81.01000213623047,79.45999908447266,322.6199951171875,324.7200012207031,26.3700008392334,26.479999542236328,19.889999389648438,20.209999084472656
2019-12-16,22.40999984741211,21.260000228881836,80.11000061035156,79.54000091552734,327.3500061035156,327.739990234375,26.90999984741211,26.479999542236328,20.360000610351562,20.299999237060547
2019-12-17,21.059999465942383,20.100000381469727,79.68000030517578,80.33999633789062,328.0,323.45001220703125,26.3799991607666,25.969999313354492,20.270000457763672,20.190000534057617
2019-12-18,20.048999786376953,18.59000015258789,80.4800033569336,80.62000274658203,323.5400085449219,325.2300109863281,24.950000762939453,25.649999618530273,19.479999542236328,19.31999969482422
2019-12-19,18.75,20.170000076293945,80.61000061035156,83.4000015258789,325.2300109863281,325.20001220703125,24.979999542236328,23.889999389648438,19.31999969482422,19.540000915527344
2019-12-20,20.260000228881836,23.40999984741211,83.52999877929688,84.41999816894531,326.75,330.1400146484375,23.959999084472656,23.75,19.579999923706055,19.5
2019-12-23,24.1200008392334,27.059999465942383,84.83000183105469,84.38999938964844,329.7200012207031,334.0199890136719,24.0,23.950000762939453,19.639999389648438,19.5
2019-12-24,27.0,25.59000015258789,84.56999969482422,84.63999938964844,330.4100036621094,335.489990234375,23.8799991607666,24.149999618530273,19.520000457763672,19.5
2019-12-26,25.65999984741211,37.66999816894531,84.63999938964844,83.9000015258789,335.510009765625,331.3399963378906,24.229999542236328,22.899999618530273,19.489999771118164,18.170000076293945
2019-12-27,38.47999954223633,33.0,84.36000061035156,83.66000366210938,332.5299987792969,332.2900085449219,23.049999237060547,22.040000915527344,18.190000534057617,17.600000381469727
2019-12-30,34.0099983215332,32.5,83.77999877929688,83.25,332.25,328.1400146484375,22.079999923706055,21.06999969482422,17.65999984741211,16.8700008392334
2019-12-31,32.31999969482422,31.139999389648438,83.20999908447266,84.05999755859375,328.5799865722656,331.739990234375,21.010000228881836,21.0,16.829999923706055,17.229999542236328
2020-01-02,31.06999969482422,29.899999618530273,84.98999786376953,82.97000122070312,329.04998779296875,327.0,21.219999313354492,20.850000381469727,17.34000015258789,16.575000762939453
2020-01-03,29.549999237060547,31.34000015258789,81.95999908447266,82.52999877929688,322.489990234375,322.7300109863281,20.579999923706055,20.889999389648438,16.290000915527344,16.25
2020-01-06,30.719999313354492,34.34000015258789,81.58000183105469,83.23999786376953,320.9700012207031,325.5299987792969,20.690000534057617,22.34000015258789,15.989999771118164,16.420000076293945
2020-01-07,33.970001220703125,32.779998779296875,83.23999786376953,83.12999725341797,328.2099914550781,329.69000244140625,22.469999313354492,21.459999084472656,16.450000762939453,16.56999969482422
2020-01-08,32.849998474121094,33.22999954223633,83.4000015258789,83.62999725341797,328.32000732421875,332.1600036621094,21.520000457763672,21.229999542236328,16.579999923706055,18.219999313354492
2020-01-09,33.68000030517578,33.72999954223633,83.81999969482422,84.25,334.989990234375,334.6000061035156,21.40999984741211,21.229999542236328,18.360000610351562,18.899999618530273
2020-01-10,33.90999984741211,31.270000457763672,84.4800033569336,83.87999725341797,336.6099853515625,335.5299987792969,21.31999969482422,21.139999389648438,18.979999542236328,18.530000686645508
2020-01-13,31.270000457763672,31.059999465942383,84.23999786376953,85.41999816894531,335.9100036621094,323.1499938964844,21.18000030517578,21.149999618530273,18.530000686645508,17.719999313354492
2020-01-14,31.059999465942383,32.18000030517578,85.06999969482422,86.2699966430664,324.0799865722656,317.1099853515625,21.100000381469727,21.479999542236328,17.559999465942383,18.440000534057617
2020-01-15,32.45000076293945,34.279998779296875,86.2699966430664,89.12999725341797,320.0,320.3900146484375,21.479999542236328,23.5,18.440000534057617,18.90999984741211
2020-01-16,34.630001068115234,36.04999923706055,89.0999984741211,91.04000091552734,323.42999267578125,325.9599914550781,23.0,23.0,19.190000534057617,19.889999389648438
2020-01-17,36.630001068115234,35.310001373291016,91.55000305175781,90.94999694824219,327.7300109863281,324.7200012207031,22.799999237060547,22.739999771118164,20.059999465942383,21.3799991607666
2020-01-21,35.220001220703125,37.25,90.62999725341797,91.08000183105469,323.2200012207031,328.3299865722656,23.34000015258789,22.1299991607666,21.200000762939453,21.989999771118164
2020-01-22,37.380001068115234,36.7400016784668,91.33999633789062,91.75,328.760009765625,330.95001220703125,22.09000015258789,22.90999984741211,22.010000228881836,22.93000030517578
2020-01-23,37.25,37.47999954223633,91.62000274658203,91.16999816894531,330.32000732421875,327.0,22.709999084472656,21.799999237060547,25.209999084472656,23.274999618530273
2020-01-24,37.619998931884766,35.54999923706055,91.4000015258789,88.06999969482422,327.7200012207031,319.5799865722656,21.84000015258789,21.649999618530273,23.799999237060547,24.549999237060547
2020-01-27,34.7599983215332,37.9900016784668,86.58000183105469,87.68000030517578,314.6199951171875,313.9200134277344,21.540000915527344,23.0,24.770000457763672,25.729999542236328
2020-01-28,38.439998626708984,37.970001220703125,88.51000213623047,88.41999816894531,315.4599914550781,314.2799987792969,23.209999084472656,23.8700008392334,25.600000381469727,24.59000015258789
2020-01-29,37.58000183105469,38.45000076293945,88.62000274658203,88.52999877929688,315.0,313.29998779296875,24.0,24.40999984741211,25.110000610351562,25.940000534057617
2020-01-30,38.150001525878906,34.88999938964844,87.9000015258789,87.94999694824219,297.5,296.0,24.06999969482422,24.049999237060547,27.0,28.170000076293945
2020-01-31,35.0,33.369998931884766,87.7699966430664,85.55000305175781,296.239990234375,290.07000732421875,23.889999389648438,24.84000015258789,28.299999237060547,27.940000534057617
2020-02-03,33.58000183105469,34.15999984741211,86.30999755859375,87.55999755859375,293.1000061035156,293.4100036621094,24.799999237060547,25.579999923706055,27.809999465942383,28.190000534057617
2020-02-04,34.61000061035156,33.0,88.7699966430664,92.70999908447266,297.7799987792969,296.0,25.889999389648438,26.200000762939453,28.889999389648438,30.18000030517578
2020-02-05,33.40999984741211,33.220001220703125,93.41999816894531,95.5,300.2799987792969,300.3500061035156,26.309999465942383,26.75,31.979999542236328,33.709999084472656
2020-02-06,33.439998626708984,32.54999923706055,95.87999725341797,94.9800033569336,302.75,301.2300109863281,26.829999923706055,31.110000610351562,34.189998626708984,34.470001220703125
2020-02-07,32.439998626708984,31.739999771118164,94.69999694824219,93.16999816894531,301.0,294.29998779296875,30.010000228881836,32.459999084472656,34.27000045776367,35.279998779296875
2020-02-10,31.729999542236328,31.549999237060547,93.04000091552734,93.94000244140625,294.3599853515625,294.4100036621094,32.04999923706055,32.59000015258789,35.4900016784668,29.260000228881836
2020-02-11,31.450000762939453,32.09000015258789,94.77999877929688,96.9000015258789,296.8999938964844,296.0,32.02000045776367,30.5,28.90999984741211,30.0
2020-02-12,32.5,31.920000076293945,97.25,96.91999816894531,297.6300048828125,293.2799987792969,30.059999465942383,30.940000534057617,30.0,30.260000228881836
2020-02-13,31.950000762939453,32.54999923706055,96.2699966430664,97.77999877929688,292.6400146484375,291.3800048828125,31.079999923706055,30.229999542236328,30.0,29.520000457763672
2020-02-14,32.7599983215332,33.5,97.81999969482422,97.86000061035156,292.9200134277344,298.9200134277344,30.219999313354492,30.200000762939453,29.510000228881836,30.0
2020-02-18,33.75,37.630001068115234,97.62000274658203,98.16999816894531,299.0,299.9200134277344,29.950000762939453,30.559999465942383,29.8799991607666,28.989999771118164
2020-02-19,37.810001373291016,39.029998779296875,97.80000305175781,100.30000305175781,301.67999267578125,303.20001220703125,29.1299991607666,28.440000534057617,30.18000030517578,29.860000610351562
2020-02-20,39.02000045776367,42.83000183105469,99.83000183105469,99.91999816894531,304.0,300.4599914550781,30.139999389648438,33.130001068115234,29.81999969482422,29.8799991607666
2020-02-21,43.0099983215332,41.400001525878906,99.62000274658203,99.58000183105469,300.0,295.94000244140625,32.939998626708984,33.04999923706055,29.8799991607666,30.469999313354492
2020-02-24,40.0,36.7599983215332,95.93000030517578,99.0199966430664,288.3399963378906,281.1199951171875,32.65999984741211,33.029998779296875,29.459999084472656,27.350000381469727
2020-02-25,37.0099983215332,36.34000015258789,103.97000122070312,101.94999694824219,282.6499938964844,269.95001220703125,33.22999954223633,31.700000762939453,27.579999923706055,27.389999389648438
2020-02-26,36.63999938964844,36.11000061035156,102.91000366210938,100.4800033569336,271.9599914550781,274.70001220703125,31.8799991607666,30.719999313354492,27.56999969482422,27.40999984741211
2020-02-27,35.38999938964844,31.989999771118164,98.31999969482422,95.12999725341797,268.489990234375,259.92999267578125,30.139999389648438,30.280000686645508,27.200000762939453,25.899999618530273
2020-02-28,30.93000030517578,36.119998931884766,92.0,89.94000244140625,253.74000549316406,265.6700134277344,29.309999465942383,30.6200008392334,24.889999389648438,27.479999542236328
2020-03-02,36.290000915527344,36.16999816894531,90.87999725341797,94.83999633789062,268.0199890136719,278.2799987792969,31.040000915527344,32.15999984741211,27.459999084472656,28.40999984741211
2020-03-03,36.16999816894531,33.619998931884766,95.11000061035156,91.06999969482422,277.3999938964844,273.0,31.989999771118164,32.58000183105469,28.280000686645508,28.200000762939453
2020-03-04,33.939998626708984,37.77000045776367,94.23999786376953,100.12999725341797,276.0,282.1300048828125,33.15999984741211,33.15999984741211,28.780000686645508,31.34000015258789
2020-03-05,36.04999923706055,41.790000915527344,96.93000030517578,96.30999755859375,273.95001220703125,276.0199890136719,32.66999816894531,33.72999954223633,30.209999084472656,29.450000762939453
2020-03-06,39.9900016784668,41.97999954223633,94.38999938964844,98.3499984741211,265.9599914550781,274.4200134277344,33.04999923706055,35.150001525878906,29.040000915527344,29.100000381469727
2020-03-09,38.380001068115234,39.43000030517578,91.48999786376953,90.56999969482422,257.6400146484375,259.79998779296875,33.0,33.459999084472656,26.90999984741211,26.1299991607666
2020-03-10,40.9900016784668,38.9900016784668,93.58000183105469,92.9800033569336,266.79998779296875,268.1499938964844,34.29999923706055,30.709999084472656,27.059999465942383,27.020000457763672
2020-03-11,37.86000061035156,34.75,90.08000183105469,83.63999938964844,261.42999267578125,246.00999450683594,30.31999969482422,28.200000762939453,26.280000686645508,24.920000076293945
2020-03-12,32.29999923706055,30.40999984741211,78.4000015258789,72.26000213623047,229.8300018310547,223.27999877929688,28.0,24.059999465942383,22.450000762939453,21.09000015258789
2020-03-13,32.310001373291016,31.260000228881836,76.30000305175781,77.58999633789062,232.52999877929688,233.3300018310547,25.0,25.600000381469727,24.3700008392334,24.729999542236328
2020-03-16,23.200000762939453,25.219999313354492,72.7699966430664,70.58999633789062,210.3000030517578,211.02000427246094,22.0,19.75,21.290000915527344,23.18000030517578
2020-03-17,25.760000228881836,29.84000015258789,69.68000030517578,72.72000122070312,214.88999938964844,225.75999450683594,20.149999618530273,22.3799991607666,23.799999237060547,28.18000030517578
2020-03-18,28.479999542236328,26.850000381469727,66.31999969482422,61.709999084472656,214.4199981689453,209.1999969482422,21.56999969482422,19.709999084472656,25.959999084472656,25.040000915527344
2020-03-19,25.649999618530273,26.8799991607666,61.93000030517578,64.94999694824219,208.14999389648438,224.8000030517578,19.68000030517578,22.670000076293945,24.969999313354492,27.889999389648438
2020-03-20,25.8799991607666,26.0,65.9000015258789,69.13999938964844,232.24000549316406,242.0,23.030000686645508,23.969999313354492,28.540000915527344,29.309999465942383
2020-03-23,26.0,25.0,68.31999969482422,61.81999969482422,239.63999938964844,237.75999450683594,24.360000610351562,24.15999984741211,29.56999969482422,23.809999465942383
2020-03-24,26.450000762939453,26.0,64.98999786376953,68.56999969482422,247.58999633789062,254.17999267578125,24.950000762939453,26.739999771118164,25.030000686645508,24.399999618530273
2020-03-25,25.530000686645508,26.690000534057617,68.37999725341797,67.97000122070312,251.13999938964844,248.32000732421875,26.760000228881836,27.75,24.399999618530273,23.450000762939453
2020-03-26,26.0,28.0,68.45999908447266,73.45999908447266,252.1199951171875,274.4200134277344,28.950000762939453,30.25,23.450000762939453,24.75
2020-03-27,27.0,24.649999618530273,70.5999984741211,66.86000061035156,264.5199890136719,269.04998779296875,29.729999542236328,30.0,23.969999313354492,22.760000228881836
2020-03-30,24.969999313354492,25.860000610351562,67.52999877929688,75.06999969482422,266.7900085449219,276.2300109863281,30.950000762939453,32.20000076293945,23.190000534057617,24.5
2020-03-31,26.1200008392334,25.81999969482422,75.16000366210938,73.37999725341797,271.3500061035156,273.1199951171875,32.08000183105469,30.579999923706055,24.3799991607666,24.1299991607666
2020-04-01,25.969999313354492,25.059999465942383,70.4000015258789,68.44999694824219,265.9200134277344,256.4599914550781,29.540000915527344,28.09000015258789,23.399999618530273,21.8700008392334
2020-04-02,24.709999084472656,28.420000076293945,68.12999725341797,71.91999816894531,254.39999389648438,272.989990234375,27.84000015258789,29.760000228881836,21.709999084472656,22.75
2020-04-03,28.790000915527344,30.100000381469727,70.61000061035156,68.08000183105469,270.3500061035156,263.5,30.229999542236328,30.040000915527344,22.110000610351562,21.899999618530273
2020-04-06,31.6200008392334,34.040000915527344,71.0,76.94000244140625,271.42999267578125,278.010009765625,31.200000762939453,29.729999542236328,23.0,23.43000030517578
2020-04-07,34.20000076293945,31.6299991607666,78.66000366210938,78.56999969482422,284.6300048828125,280.6400146484375,30.079999923706055,26.399999618530273,24.350000381469727,22.899999618530273
2020-04-08,31.700000762939453,31.420000076293945,80.26000213623047,82.1500015258789,281.6199951171875,280.989990234375,26.600000381469727,27.43000030517578,23.360000610351562,23.3700008392334
2020-04-09,32.38999938964844,31.510000228881836,84.30000305175781,83.12000274658203,281.55999755859375,287.6199951171875,26.860000610351562,26.899999618530273,23.790000915527344,23.299999237060547
2020-04-13,31.829999923706055,32.33000183105469,82.37000274658203,81.1500015258789,281.94000244140625,289.45001220703125,26.8799991607666,26.510000228881836,23.989999771118164,23.010000228881836
2020-04-14,33.45000076293945,34.650001525878906,83.66000366210938,83.37000274658203,292.5400085449219,297.8800048828125,27.25,27.34000015258789,23.559999465942383,23.489999771118164
2020-04-15,33.52000045776367,29.420000076293945,81.01000213623047,78.56999969482422,290.3299865722656,294.2900085449219,26.93000030517578,27.799999237060547,22.969999313354492,22.260000228881836
2020-04-16,29.239999771118164,28.799999237060547,79.62999725341797,82.30999755859375,300.6400146484375,303.5,27.93000030517578,29.84000015258789,22.40999984741211,22.489999771118164
2020-04-17,29.65999984741211,30.479999542236328,85.0,87.68000030517578,309.57000732421875,316.3599853515625,30.6200008392334,30.90999984741211,22.610000610351562,24.280000686645508
2020-04-20,29.600000381469727,29.209999084472656,83.05000305175781,85.52999877929688,312.6700134277344,322.8800048828125,30.389999389648438,32.099998474121094,24.1299991607666,25.1200008392334
2020-04-21,28.399999618530273,30.139999389648438,83.80000305175781,78.80999755859375,311.0,310.3999938964844,32.56999969482422,31.600000381469727,24.450000762939453,23.920000076293945
2020-04-22,31.25,33.290000915527344,81.27999877929688,82.70999908447266,313.739990234375,311.55999755859375,32.5,32.959999084472656,24.170000076293945,24.8700008392334
2020-04-23,34.09000015258789,33.86000061035156,83.23999786376953,84.9800033569336,311.42999267578125,312.7099914550781,33.08000183105469,31.709999084472656,24.770000457763672,24.010000228881836
2020-04-24,34.13999938964844,34.22999954223633,85.12000274658203,83.81999969482422,308.739990234375,309.07000732421875,31.770000457763672,32.27000045776367,24.43000030517578,25.31999969482422
2020-04-27,34.95000076293945,37.54999923706055,85.55000305175781,86.45999908447266,312.92999267578125,314.5799865722656,32.72999954223633,33.15999984741211,25.780000686645508,26.399999618530273
2020-04-28,38.939998626708984,37.58000183105469,88.2699966430664,85.66000366210938,315.07000732421875,313.7900085449219,33.63999938964844,32.470001220703125,27.190000534057617,25.84000015258789
2020-04-29,39.189998626708984,38.93000030517578,87.75,84.33000183105469,319.9100036621094,317.45001220703125,33.099998474121094,33.0,26.75,28.139999389648438
2020-04-30,38.470001220703125,33.84000015258789,84.98999786376953,79.86000061035156,316.2099914550781,319.0299987792969,32.88999938964844,32.709999084472656,27.780000686645508,24.719999313354492
2020-05-01,32.61000061035156,31.5,78.58999633789062,76.16999816894531,317.1600036621094,305.8800048828125,32.130001068115234,31.239999771118164,23.850000381469727,24.18000030517578
2020-05-04,30.790000915527344,30.770000457763672,76.29000091552734,79.02999877929688,305.20001220703125,308.20001220703125,31.219999313354492,32.93000030517578,23.940000534057617,25.65999984741211
2020-05-05,31.75,35.20000076293945,80.04000091552734,80.31999969482422,310.3699951171875,310.25,33.25,33.7400016784668,26.1299991607666,28.079999923706055
2020-05-06,35.310001373291016,39.08000183105469,80.68000030517578,78.5999984741211,311.7099914550781,315.0400085449219,34.41999816894531,37.220001220703125,28.299999237060547,27.020000457763672
2020-05-07,39.97999954223633,43.5,79.77999877929688,79.31999969482422,317.1199951171875,313.3599853515625,38.43000030517578,36.66999816894531,27.329999923706055,27.440000534057617
2020-05-08,43.209999084472656,38.790000915527344,80.22000122070312,82.18000030517578,317.3299865722656,309.8699951171875,36.47999954223633,39.130001068115234,27.93000030517578,27.239999771118164
2020-05-11,38.66999816894531,39.11000061035156,82.20999908447266,85.97000122070312,309.1099853515625,320.30999755859375,38.93000030517578,39.209999084472656,27.0,29.09000015258789
2020-05-12,38.25,37.38999938964844,86.94999694824219,83.43000030517578,319.8599853515625,321.54998779296875,39.0,38.939998626708984,29.5,28.239999771118164
2020-05-13,37.31999969482422,38.77000045776367,83.5,80.25,322.69000244140625,323.3900146484375,38.84000015258789,38.119998931884766,27.889999389648438,30.06999969482422
2020-05-14,37.88999938964844,36.619998931884766,78.5,81.83000183105469,323.489990234375,322.989990234375,37.630001068115234,38.400001525878906,29.56999969482422,26.84000015258789
2020-05-15,36.970001220703125,38.54999923706055,81.47000122070312,84.36000061035156,323.1199951171875,335.0,38.27000045776367,40.040000915527344,26.709999084472656,27.700000762939453
2020-05-18,39.91999816894531,41.7599983215332,86.19999694824219,87.0199966430664,338.57000732421875,344.1400146484375,40.900001525878906,41.459999084472656,28.59000015258789,28.329999923706055
2020-05-19,41.11000061035156,35.0,86.70999908447266,86.44000244140625,342.3399963378906,342.54998779296875,41.04999923706055,40.20000076293945,27.790000915527344,28.809999465942383
2020-05-20,36.13999938964844,38.31999969482422,87.66999816894531,90.08000183105469,344.92999267578125,357.7300109863281,41.06999969482422,39.7599983215332,29.209999084472656,30.600000381469727
2020-05-21,38.63999938964844,36.849998474121094,89.05000305175781,90.0,355.57000732421875,349.4200134277344,39.709999084472656,39.38999938964844,29.739999771118164,31.610000610351562
2020-05-22,37.0,41.33000183105469,90.5199966430664,92.18000030517578,349.4200134277344,354.70001220703125,39.369998931884766,39.45000076293945,31.75,33.099998474121094
2020-05-26,43.15999984741211,43.279998779296875,95.0,92.6500015258789,357.29998779296875,354.4100036621094,39.90999984741211,37.41999816894531,34.689998626708984,31.639999389648438
2020-05-27,44.20000076293945,43.779998779296875,92.9000015258789,95.68000030517578,354.4200134277344,363.82000732421875,37.25,37.90999984741211,32.02000045776367,32.7400016784668
2020-05-28,44.61000061035156,40.84000015258789,96.7300033569336,94.25,362.3500061035156,373.010009765625,37.56999969482422,35.81999969482422,32.91999816894531,31.469999313354492
2020-05-29,41.189998626708984,42.279998779296875,93.93000030517578,92.81999969482422,372.0,363.04998779296875,36.0,37.95000076293945,31.459999084472656,32.70000076293945
2020-06-01,42.439998626708984,42.310001373291016,92.72000122070312,89.62000274658203,361.1400146484375,365.4100036621094,38.119998931884766,40.0,32.43000030517578,33.11000061035156
2020-06-02,42.31999969482422,44.900001525878906,89.91000366210938,90.41000366210938,364.3999938964844,366.04998779296875,39.7599983215332,38.93000030517578,33.150001525878906,32.900001525878906
2020-06-03,45.66999816894531,44.0,91.16999816894531,90.2699966430664,366.04998779296875,358.32000732421875,38.72999954223633,37.06999969482422,33.11000061035156,30.559999465942383
2020-06-04,43.36000061035156,43.29999923706055,89.52999877929688,90.0199966430664,355.2900085449219,358.3999938964844,36.720001220703125,36.86000061035156,30.979999542236328,30.309999465942383
2020-06-05,44.38999938964844,47.09000015258789,92.19999694824219,88.47000122070312,357.17999267578125,354.1099853515625,37.25,37.47999954223633,30.81999969482422,29.989999771118164
2020-06-08,47.75,54.599998474121094,92.37999725341797,93.81999969482422,350.94000244140625,358.80999755859375,37.61000061035156,37.54999923706055,29.959999084472656,30.8799991607666
2020-06-09,54.119998931884766,51.27000045776367,93.66000366210938,89.23999786376953,357.6000061035156,357.7799987792969,37.709999084472656,39.060001373291016,30.860000610351562,31.06999969482422
2020-06-10,50.75,50.06999969482422,89.41000366210938,87.69000244140625,362.2099914550781,359.04998779296875,39.369998931884766,38.959999084472656,31.469999313354492,31.18000030517578
2020-06-11,48.790000915527344,48.540000915527344,85.55000305175781,81.08000183105469,354.8299865722656,336.9200134277344,37.4900016784668,36.0099983215332,30.40999984741211,29.049999237060547
2020-06-12,50.959999084472656,49.439998626708984,84.2300033569336,84.56999969482422,340.42999267578125,341.6099853515625,36.77000045776367,36.86000061035156,29.950000762939453,29.280000686645508
2020-06-15,46.65999984741211,43.13999938964844,82.5999984741211,86.27999877929688,336.3999938964844,348.42999267578125,36.459999084472656,38.97999954223633,28.579999923706055,29.75
2020-06-16,45.06999969482422,43.15999984741211,89.6500015258789,89.04000091552734,354.92999267578125,355.0400085449219,39.31999969482422,38.540000915527344,31.040000915527344,30.2450008392334
2020-06-17,43.779998779296875,44.689998626708984,88.56999969482422,88.02999877929688,358.17999267578125,360.6600036621094,38.869998931884766,39.11000061035156,30.469999313354492,31.899999618530273
2020-06-18,44.470001220703125,42.9900016784668,87.79000091552734,88.91000366210938,359.8500061035156,362.9200134277344,39.06999969482422,40.54999923706055,31.59000015258789,31.1200008392334
2020-06-19,42.869998931884766,46.56999969482422,89.81999969482422,89.95999908447266,365.4700012207031,368.7699890136719,40.36000061035156,39.209999084472656,31.350000381469727,30.579999923706055
2020-06-22,46.150001525878906,45.52000045776367,89.69999694824219,88.33000183105469,369.54998779296875,360.4800109863281,39.380001068115234,41.93000030517578,30.549999237060547,30.200000762939453
2020-06-23,45.83000183105469,45.18000030517578,88.5,90.45999908447266,361.0,367.0,42.0,43.810001373291016,30.540000915527344,31.020000457763672
2020-06-24,44.20000076293945,41.54999923706055,89.30999755859375,87.7300033569336,367.260009765625,358.94000244140625,44.0,41.33000183105469,31.040000915527344,29.40999984741211
